TimeOfFix,Latitude,Longitude,SOG,Heading,PortIndex,EEZ,Exercise
2019-08-24 04:18:05+00:00,22.167022,113.517842, 7.7, 60.6, 0, CHN,0
2019-08-24 03:33:20+00:00,22.182563,113.431977, 0.3, 182.7, 0, CHN,0
2019-08-24 00:52:19+00:00,22.182777,113.43191, 0.2, 163.7, 0, CHN,0
2019-08-23 15:31:52+00:00,22.182773,113.431922, 0, 311.6, 0, CHN,0
2019-08-23 07:46:30+00:00,22.182607,113.431895, 0, 311.6, 0, CHN,0
2019-08-23 02:21:28+00:00,22.182343,113.437793, 0.2, 311.6, 0, CHN,0
2019-08-23 00:31:08+00:00,22.164697,113.446315, 6.4, 311.6, 0, CHN,0
2019-08-22 00:09:19+00:00,22.182867,113.435422, 0.3, 10.1, 0, CHN,0
2019-08-21 23:00:46+00:00,22.18233,113.432988, 0.1, 158.5, 0, CHN,0
2019-08-21 18:32:27+00:00,22.182605,113.431867, 0, 158.5, 0, CHN,0
2019-08-21 17:38:47+00:00,22.182697,113.431872, 0.1, 158.5, 0, CHN,0
2019-08-21 15:45:28+00:00,22.182707,113.43185, 0, 158.5, 0, CHN,0
2019-08-21 06:27:55+00:00,22.181978,113.4378, 0.2, 158.5, 0, CHN,0
2019-08-21 04:07:48+00:00,22.181988,113.437825, 0.2, 266.3, 0, CHN,0
2019-08-21 02:26:27+00:00,22.181962,113.43785, 0.2, 266.3, 0, CHN,0
2019-08-21 00:48:05+00:00,22.18192,113.437943, 0.1, 266.3, 0, CHN,0
2019-08-20 22:01:05+00:00,22.181982,113.437827, 0, 266.3, 0, CHN,0
2019-08-20 20:19:42+00:00,22.181938,113.437845, 0.1, 266.3, 0, CHN,0
2019-08-20 18:11:30+00:00,22.181993,113.437872, 0, 266.3, 0, CHN,0
2019-08-20 16:15:15+00:00,22.181985,113.437845, 0, 266.3, 0, CHN,0
2019-08-20 14:33:52+00:00,22.181968,113.437825, 0.3, 266.3, 0, CHN,0
2019-08-20 13:28:17+00:00,22.182013,113.43783, 0, 185.8, 0, CHN,0
2019-08-20 10:02:32+00:00,22.182727,113.432825, 0.1, 138.2, 0, CHN,0
2019-08-20 08:50:59+00:00,22.18274,113.432778, 2.3, 138.2, 0, CHN,0
2019-08-20 06:15:56+00:00,22.182722,113.432752, 0.1, 124.2, 0, CHN,0
2019-08-20 04:40:31+00:00,22.18278,113.432815, 0.2, 40.4, 0, CHN,0
2019-08-20 02:05:26+00:00,22.182748,113.43284, 0.3, 40.4, 0, CHN,0
2019-08-20 00:24:06+00:00,22.182762,113.43275, 0.2, 119.9, 0, CHN,0
2019-08-19 22:42:42+00:00,22.182697,113.432837, 0.3, 119.9, 0, CHN,0
2019-08-19 20:25:33+00:00,22.182715,113.432783, 0, 0, 0, CHN,0
2019-08-19 18:14:28+00:00,22.182728,113.432837, 0, 0, 0, CHN,0
2019-08-17 16:08:55+00:00,22.182818,113.432765, 0, 50.5, 0, CHN,0
2019-08-17 14:27:31+00:00,22.182767,113.432657, 0.1, 287.1, 0, CHN,0
2019-08-17 12:16:21+00:00,22.18279,113.432757, 0, 7.4, 0, CHN,0
2019-08-17 10:29:06+00:00,22.182782,113.432695, 0, 7.4, 0, CHN,0
2019-08-17 08:29:46+00:00,22.182853,113.432723, 0.2, 213.9, 0, CHN,0
2019-08-17 06:12:36+00:00,22.182755,113.432745, 0.1, 213.9, 0, CHN,0
2019-08-17 04:28:13+00:00,22.18285,113.432743, 0.1, 160.5, 0, CHN,0
2019-08-17 02:46:53+00:00,22.182678,113.432813, 0.2, 160.5, 0, CHN,0
2019-08-17 00:17:47+00:00,22.182693,113.432865, 0.1, 241.9, 0, CHN,0
2019-08-16 22:30:26+00:00,22.182728,113.432793, 0.1, 309.5, 0, CHN,0
2019-08-16 20:37:11+00:00,22.182888,113.432672, 0.3, 309.5, 0, CHN,0
2019-08-16 18:02:07+00:00,22.18272,113.432862, 0, 305.5, 0, CHN,0
2019-08-16 16:14:32+00:00,22.182682,113.432842, 0, 305.5, 0, CHN,0
2019-08-16 14:27:33+00:00,22.182647,113.432863, 0.1, 305.5, 0, CHN,0
2019-08-16 12:39:58+00:00,22.167067,113.604622, 8.7, 314.7, 0, CHN,0
2019-08-16 11:06:20+00:00,22.149907,113.70776, 0.2, 23, 0, CHN,0
2019-08-16 06:24:16+00:00,22.14954,113.707965, 0, 23, 0, CHN,0
2019-08-16 04:15:19+00:00,22.149247,113.707997, 0, 23, 0, CHN,0
2019-08-16 03:18:19+00:00,22.14945,113.707957, 0, 23, 0, CHN,0
2019-08-16 01:16:20+00:00,22.149245,113.707992, 0, 23, 0, CHN,0
2019-08-15 22:15:16+00:00,22.182198,113.431442, 0.3, 310.9, 0, CHN,0
2019-08-15 20:39:49+00:00,22.182397,113.431548, 0, 227.2, 0, CHN,0
2019-08-15 18:40:36+00:00,22.182328,113.431647, 0, 311.5, 0, CHN,0
2019-08-15 16:41:22+00:00,22.18736,113.438275, 0.1, 311.5, 0, CHN,0
2019-08-15 14:06:30+00:00,22.18235,113.431667, 0, 10.1, 0, CHN,0
2019-08-15 12:13:00+00:00,22.18281,113.433308, 0.3, 10.1, 0, CHN,0
2019-08-15 10:19:42+00:00,22.182842,113.433257, 0, 240.9, 0, CHN,0
2019-08-15 08:17:31+00:00,22.18295,113.433167, 0.3, 0, 0, CHN,0
2019-08-15 06:15:14+00:00,22.182838,113.433255, 0, 247.7, 0, CHN,0
2019-08-15 04:04:03+00:00,22.182813,113.43325, 0.1, 185.7, 0, CHN,0
2019-08-15 02:43:33+00:00,22.182842,113.43323, 0, 50.5, 0, CHN,0
2019-08-15 00:05:31+00:00,22.182702,113.433327, 0.1, 50.5, 0, CHN,0
2019-08-14 22:15:12+00:00,22.182735,113.433302, 0.1, 50.5, 0, CHN,0
2019-08-14 20:04:03+00:00,22.18274,113.43335, 0.2, 50.5, 0, CHN,0
2019-08-14 18:16:44+00:00,22.182767,113.433302, 0, 50.5, 0, CHN,0
2019-08-14 16:17:28+00:00,22.182737,113.433453, 0.3, 50.5, 0, CHN,0
2019-08-14 14:18:12+00:00,22.182652,113.433268, 0.1, 257, 0, CHN,0
2019-08-14 12:01:01+00:00,22.182598,113.433257, 0.2, 114.7, 0, CHN,0
2019-08-14 10:19:42+00:00,22.182643,113.433353, 0.2, 0, 0, CHN,0
2019-08-14 08:17:23+00:00,22.182655,113.43336, 0.2, 0, 0, CHN,0
2019-08-14 06:21:08+00:00,22.182542,113.43334, 0.5, 122.5, 0, CHN,0
2019-08-13 14:51:05+00:00,22.17747,113.429067, 4.1, 142.1, 0, CHN,0
2019-08-13 10:16:46+00:00,22.182402,113.431587, 0, 311.3, 0, CHN,0
2019-08-13 08:17:37+00:00,22.182708,113.43346, 0.3, 311.3, 0, CHN,0
2019-08-13 06:18:13+00:00,22.182742,113.433352, 0.2, 309.3, 0, CHN,0
2019-08-13 05:06:39+00:00,22.16167,113.45112, 7.5, 309.3, 0, CHN,0
2019-08-12 18:49:13+00:00,22.182825,113.433562, 0, 90.9, 0, CHN,0
2019-08-12 16:46:59+00:00,22.18283,113.43413, 0.3, 90.9, 0, CHN,0
2019-08-12 14:17:55+00:00,22.18279,113.433708, 0.2, 162.6, 0, CHN,0
2019-08-12 13:48:04+00:00,22.182797,113.43368, 0.2, 162.6, 0, CHN,0
2019-08-12 10:25:05+00:00,22.182655,113.433765, 0.1, 162.6, 0, CHN,0
2019-08-12 08:55:38+00:00,22.182763,113.433648, 0.2, 162.6, 0, CHN,0
2019-08-11 20:13:40+00:00,22.182897,113.43355, 0.3, 4.5, 0, CHN,0
2019-08-11 18:20:23+00:00,22.18284,113.433568, 0.1, 152.7, 0, CHN,0
2019-08-11 16:03:13+00:00,22.182787,113.433613, 0.2, 325.2, 0, CHN,0
2019-08-11 14:12:54+00:00,22.182767,113.433565, 0, 325.2, 0, CHN,0
2019-08-11 12:43:29+00:00,22.182695,113.433677, 0.2, 325.2, 0, CHN,0
2019-08-11 10:17:25+00:00,22.182807,113.433552, 0.3, 119, 0, CHN,0
2019-08-11 09:47:33+00:00,22.182823,113.433578, 0.8, 115.7, 0, CHN,0
2019-08-10 02:06:23+00:00,22.18201,113.437997, 0.2, 50.5, 0, CHN,0
2019-08-10 00:19:02+00:00,22.181938,113.438008, 0.3, 189.6, 0, CHN,0
2019-08-09 22:28:41+00:00,22.181937,113.437977, 0.2, 154.9, 0, CHN,0
2019-08-09 20:15:00+00:00,22.181957,113.437962, 0.2, 150.2, 0, CHN,0
2019-08-09 18:12:20+00:00,22.181982,113.43798, 0, 60.6, 0, CHN,0
2019-08-09 16:19:02+00:00,22.181973,113.437933, 0.2, 60.6, 0, CHN,0
2019-08-09 14:04:52+00:00,22.181933,113.437972, 0.1, 60.6, 0, CHN,0
2019-08-09 12:38:25+00:00,22.181948,113.437897, 0.2, 60.6, 0, CHN,0
2019-08-09 10:48:07+00:00,22.182622,113.433387, 0.3, 60.6, 0, CHN,0
2019-08-09 08:07:31+00:00,22.18279,113.432705, 0, 240.6, 0, CHN,0
2019-08-09 06:38:05+00:00,22.1829,113.432645, 0.1, 240.6, 0, CHN,0
2019-08-09 04:09:00+00:00,22.182807,113.432732, 0, 266.8, 0, CHN,0
2019-08-09 02:26:58+00:00,22.18283,113.432693, 0.1, 266.8, 0, CHN,0
2019-08-09 00:27:43+00:00,22.182767,113.434007, 0.3, 266.8, 0, CHN,0
2019-08-08 22:13:48+00:00,22.182735,113.43405, 0.3, 318.6, 0, CHN,0
2019-08-08 20:02:36+00:00,22.182812,113.434, 0.2, 237, 0, CHN,0
2019-08-08 18:27:14+00:00,22.182803,113.433975, 0.1, 237, 0, CHN,0
2019-08-08 16:16:03+00:00,22.182833,113.433897, 0.1, 237, 0, CHN,0
2019-08-08 14:22:46+00:00,22.1828,113.433978, 0.1, 237, 0, CHN,0
2019-08-08 12:29:29+00:00,22.182775,113.433945, 0, 237, 0, CHN,0
2019-08-08 10:30:12+00:00,22.182822,113.433972, 0, 143.2, 0, CHN,0
2019-08-08 08:27:56+00:00,22.210693,113.404285, 8.7, 143.2, 0, CHN,0
2019-08-08 06:31:37+00:00,22.268893,113.333645, 0.1, 40.4, 0, CHN,0
2019-08-08 04:14:29+00:00,22.268903,113.333708, 0.2, 325.9, 0, CHN,0
2019-08-08 02:15:14+00:00,22.268907,113.333697, 0.3, 325.9, 0, CHN,0
2019-08-08 00:04:01+00:00,22.268848,113.333672, 0.1, 265.3, 0, CHN,0
2019-08-07 22:34:35+00:00,22.268945,113.333463, 0.1, 265.3, 0, CHN,0
2019-08-07 19:59:32+00:00,22.268875,113.333652, 0, 265.3, 0, CHN,0
2019-08-07 16:12:57+00:00,22.268825,113.333777, 0, 265.3, 0, CHN,0
2019-08-07 14:13:41+00:00,22.268837,113.333635, 0, 323.1, 0, CHN,0
2019-08-07 12:28:40+00:00,22.26889,113.333667, 0, 323.1, 0, CHN,0
2019-08-07 10:41:09+00:00,22.268898,113.333602, 0.1, 323.1, 0, CHN,0
2019-08-07 08:06:05+00:00,22.268885,113.333712, 0.3, 101.4, 0, CHN,0
2019-08-07 06:07:11+00:00,22.267735,113.334693, 0.1, 332.8, 0, CHN,0
2019-08-07 03:34:59+00:00,22.267777,113.334695, 0.1, 332.8, 0, CHN,0
2019-08-07 01:50:38+00:00,22.267793,113.334742, 0.3, 332.8, 0, CHN,0
2019-08-06 07:13:51+00:00,22.267827,113.334718, 0.3, 153.7, 0, CHN,0
2019-08-06 04:32:50+00:00,22.26774,113.33476, 0.3, 341.4, 0, CHN,0
2019-08-06 00:28:20+00:00,22.267768,113.334708, 0.1, 334.1, 0, CHN,0
2019-08-05 15:34:38+00:00,22.26772,113.334683, 0, 290.3, 0, CHN,0
2019-08-05 12:00:00+00:00,22.267742,113.334765, 0.2, 290.3, 0, CHN,0
2019-08-05 10:15:29+00:00,22.267745,113.334738, 0, 290.3, 0, CHN,0
2019-08-05 08:10:15+00:00,22.26778,113.334772, 0, 290.3, 0, CHN,0
2019-08-05 06:05:02+00:00,22.26777,113.334692, 0, 90.9, 0, CHN,0
2019-08-05 04:38:34+00:00,22.267868,113.334815, 0.3, 90.9, 0, CHN,0
2019-08-05 03:38:55+00:00,22.267773,113.334762, 0, 0, 0, CHN,0
2019-08-05 00:25:07+00:00,22.267728,113.334772, 0, 0, 0, CHN,0
2019-08-04 23:37:24+00:00,22.267725,113.334795, 0.1, 0, 0, CHN,0
2019-08-04 10:54:11+00:00,22.26782,113.33479, 0.1, 223.9, 0, CHN,0
2019-08-04 08:25:12+00:00,22.267738,113.334737, 0, 223.9, 0, CHN,0
2019-08-04 04:02:41+00:00,22.267668,113.334693, 0.2, 70.7, 0, CHN,0
2019-08-04 02:00:26+00:00,22.267782,113.334753, 0.1, 297.1, 0, CHN,0
2019-08-04 00:16:06+00:00,22.267725,113.33477, 0, 162.7, 0, CHN,0
2019-08-03 22:28:44+00:00,22.26775,113.334675, 0.1, 276, 0, CHN,0
2019-08-03 20:05:40+00:00,22.267715,113.334698, 0, 276, 0, CHN,0
2019-08-03 18:18:19+00:00,22.267782,113.334717, 0, 276, 0, CHN,0
2019-08-03 12:20:33+00:00,22.267767,113.334747, 0, 276, 0, CHN,0
2019-08-03 10:06:49+00:00,22.267758,113.334718, 0.1, 276, 0, CHN,0
2019-08-03 09:39:34+00:00,22.267793,113.334737, 0, 276, 0, CHN,0
2019-08-03 02:12:17+00:00,22.268023,113.3347, 0.2, 276, 0, CHN,0
2019-08-03 01:54:24+00:00,22.267997,113.334753, 0.3, 276, 0, CHN,0
2019-08-02 22:17:18+00:00,22.181137,113.438033, 0.1, 340.4, 0, CHN,0
2019-08-02 20:00:30+00:00,22.181112,113.438103, 0.2, 246.2, 0, CHN,0
2019-08-02 18:09:49+00:00,22.181157,113.438078, 0, 246.2, 0, CHN,0
2019-08-02 16:07:39+00:00,22.181088,113.43804, 0, 246.2, 0, CHN,0
2019-08-02 14:11:19+00:00,22.181128,113.438102, 0, 246.2, 0, CHN,0
2019-08-02 12:18:01+00:00,22.181153,113.438132, 0.2, 246.2, 0, CHN,0
2019-08-02 10:24:43+00:00,22.181145,113.438123, 0, 246.2, 0, CHN,0
2019-08-02 08:28:27+00:00,22.181162,113.438148, 0, 246.2, 0, CHN,0
2019-08-02 02:27:17+00:00,22.181183,113.43807, 0.1, 246.2, 0, CHN,0
2019-08-02 00:33:59+00:00,22.179608,113.438373, 0, 246.2, 0, CHN,0
2019-08-01 22:25:48+00:00,22.179645,113.43832, 0.2, 246.2, 0, CHN,0
2019-08-01 20:08:40+00:00,22.179632,113.43839, 0.1, 40.4, 0, CHN,0
2019-08-01 18:27:18+00:00,22.179675,113.43832, 0.2, 40.4, 0, CHN,0
2019-08-01 16:28:05+00:00,22.179598,113.438443, 0.1, 40.4, 0, CHN,0
2019-08-01 14:22:50+00:00,22.17965,113.438383, 0.2, 40.4, 0, CHN,0
2019-08-01 12:41:27+00:00,22.179653,113.43838, 0.3, 40.4, 0, CHN,0
2019-08-01 10:18:21+00:00,22.179487,113.43846, 0.3, 153.6, 0, CHN,0
2019-08-01 08:31:03+00:00,22.17968,113.438432, 0.2, 229.6, 0, CHN,0
2019-08-01 07:07:33+00:00,22.179622,113.438368, 0.3, 229.6, 0, CHN,0
2019-08-01 04:50:24+00:00,22.179595,113.438378, 0, 185.5, 0, CHN,0
2020-10-06 02:50:08+00:00,22.087988,113.061968,3.9,10.0,0, CHN,1
2020-10-06 01:59:09+00:00,22.157093,113.094062,6.3,184.0,0, CHN,1
2020-10-05 10:21:18+00:00,22.081163,113.090245,6.7,20.0,0, CHN,1
2020-10-05 09:58:17+00:00,22.039543,113.086552,6.3,3.0,0, CHN,1
2020-10-04 10:45:07+00:00,21.787563,112.853255,7.0,166.0,0, CHN,1
2020-10-04 04:03:16+00:00,21.967518,113.081912,8.5,195.0,0, CHN,1
2020-10-04 02:19:20+00:00,22.1657,113.094172,6.4,182.0,0, CHN,1
2020-10-03 10:15:26+00:00,22.113348,113.08002,6.8,21.0,0, CHN,1
2020-10-03 08:01:24+00:00,22.160042,113.095018,8.2,177.0,0, CHN,1
2020-10-03 04:24:06+00:00,22.09869,113.064172,3.0,347.0,0, CHN,1
2020-10-03 02:53:39+00:00,22.141627,113.089665,6.7,191.0,0, CHN,1
2020-10-02 04:10:24+00:00,22.087785,113.058022,3.7,334.0,0, CHN,1
2020-10-02 02:22:00+00:00,22.117593,113.084347,6.7,200.0,0, CHN,1
2019-08-29 03:36:53+00:00,22.21173,113.083825,0.0,281.0,0, CHN,0
2019-08-28 06:15:35+00:00,22.09415,113.082317,5.1,29.0,0, CHN,0
2019-08-28 04:13:34+00:00,22.076808,113.056242,3.7,201.0,0, CHN,0
2019-08-28 02:34:43+00:00,22.109365,113.080318,7.7,200.0,0, CHN,0
2019-08-28 01:42:57+00:00,22.210388,113.086183,5.5,77.0,0, CHN,0
2019-08-24 06:20:31+00:00,22.159403,113.094858,6.9,353.0,0, CHN,0
2019-08-24 04:05:01+00:00,22.079078,113.06568,3.6,165.0,0, CHN,0
2019-08-24 02:14:31+00:00,22.186582,113.090927,7.2,172.0,0, CHN,0
2019-08-24 01:57:37+00:00,22.211783,113.083678,0.1,285.0,0, CHN,0
2019-08-22 10:08:04+00:00,22.171168,113.092842,5.7,359.0,0, CHN,0
2019-08-22 08:23:55+00:00,22.095272,113.05875,3.8,198.0,0, CHN,0
2019-08-22 06:14:17+00:00,22.185543,113.091568,6.0,167.0,0, CHN,0
2019-08-22 05:50:24+00:00,22.211713,113.083775,0.1,289.9,0, CHN,0
2019-08-21 06:01:08+00:00,22.098372,113.063562,3.2,300.0,0, CHN,0
2019-08-21 04:11:54+00:00,22.101113,113.063338,6.9,275.0,0, CHN,0
2019-08-21 03:00:43+00:00,22.210407,113.085242,6.2,141.0,0, CHN,0
2019-08-08 06:05:56+00:00,22.20733,113.086848,7.0,348.0,0, CHN,0
2019-08-08 04:20:30+00:00,22.080153,113.068783,2.7,90.0,0, CHN,0
2019-08-08 02:34:33+00:00,22.145613,113.092017,7.8,186.0,0, CHN,0
2019-08-08 01:58:38+00:00,22.211693,113.083765,0.0,0.0,0, CHN,0
2019-08-05 06:07:45+00:00,22.077353,113.069243,0.3,122.6,0, CHN,0
2019-08-05 04:00:19+00:00,22.103313,113.070052,6.1,242.0,0, CHN,0
2019-08-05 02:05:23+00:00,22.211707,113.083807,0.1,314.6,0, CHN,0
2019-08-05 00:35:23+00:00,22.211695,113.083728,0.0,314.6,0, CHN,0
2019-08-04 06:13:47+00:00,22.095102,113.079523,2.9,73.0,0, CHN,0
2019-08-04 04:09:17+00:00,22.072312,113.06129,3.5,3.0,0, CHN,0
2019-08-04 02:06:19+00:00,22.150167,113.091607,5.2,187.0,0, CHN,0
2019-08-04 01:06:50+00:00,22.21168,113.083798,0.0,175.0,0, CHN,0
2019-08-03 06:02:35+00:00,22.078228,113.069283,5.6,10.0,0, CHN,0
2019-08-03 04:12:45+00:00,22.0836,113.06003,3.7,198.0,0, CHN,0
2019-08-03 02:44:39+00:00,22.20651,113.087337,5.4,143.0,0, CHN,0
2021-11-04 02:07:15+00:00,21.9549,113.273148, 0.1, 189, 0, CHN,2
2021-11-04 00:31:12+00:00,21.95497,113.27315, 0, 228, 0, CHN,2
2021-11-03 22:46:09+00:00,21.955027,113.273197, 0.1, 264, 0, CHN,2
2021-11-03 21:55:10+00:00,21.955005,113.273183, 0.1, 191, 0, CHN,2
2021-11-03 19:37:04+00:00,21.954967,113.273193, 0.5, 160, 0, CHN,2
2022-08-29 22:03:26+00:00,22.475715,113.832602,3.9,141.0,0, CHN,3
2022-08-29 20:21:04+00:00,22.441352,113.821033,7.2,58.0,0, CHN,3
2022-08-29 06:50:47+00:00,22.427298,113.795028,4.8,78.0,0, CHN,3
2022-08-29 04:32:12+00:00,22.449828,113.821382,1.0,337.0,0, CHN,3
2022-08-29 02:04:34+00:00,22.447818,113.823883,4.8,133.0,0, CHN,3
2021-11-29 06:09:25+00:00,22.472085,113.847617,6.3,126.0,0, CHN,2
2021-11-29 04:42:53+00:00,22.485537,113.838993,5.7,261.0,0, CHN,2
2021-11-29 02:16:56+00:00,22.482068,113.839118,5.2,343.0,0, CHN,2
2021-11-29 00:25:52+00:00,22.49563,113.815528,5.4,358.0,0, CHN,2
2021-11-28 22:12:18+00:00,22.502815,113.80575,0.0,300.0,57777, CHN,2
2021-11-28 20:21:18+00:00,22.446008,113.886803,5.7,278.9,0, CHN,2
2021-11-28 06:06:49+00:00,22.408168,113.877212,2.5,11.0,0, CHN,2
2021-11-28 04:05:17+00:00,22.404203,113.86857,0.0,190.0,57777, CHN,2
2021-11-28 02:04:58+00:00,22.433165,113.854697,0.1,282.0,57777, CHN,2
2021-11-27 22:09:52+00:00,22.442352,113.840928,0.3,209.5,57777, CHN,2
2021-11-27 20:09:16+00:00,22.423638,113.85581,4.9,279.0,0, CHN,2
2021-11-27 19:31:13+00:00,22.449347,113.893552,7.0,223.5,0, CHN,2
2021-11-27 08:06:29+00:00,22.409437,113.873413,0.8,20.2,0, CHN,2
2021-11-27 06:04:45+00:00,22.404173,113.87383,0.1,291.0,57777, CHN,2
2021-11-27 04:00:12+00:00,22.4021,113.87149,6.5,185.0,0, CHN,2
2021-11-27 02:09:18+00:00,22.403563,113.879787,1.6,212.3,0, CHN,2
2021-11-27 00:10:52+00:00,22.410562,113.876363,0.1,303.0,57777, CHN,2
2021-11-26 22:37:15+00:00,22.451903,113.897633,6.6,214.0,0, CHN,2
2021-11-26 06:15:36+00:00,22.453347,113.898348,6.8,30.3,0, CHN,2
2021-11-26 05:44:52+00:00,22.459942,113.847253,6.4,112.0,0, CHN,2
2021-11-25 22:46:57+00:00,22.44651,113.888993,6.0,236.9,0, CHN,2
2021-11-25 08:01:46+00:00,22.40662,113.875503,0.0,105.0,57777, CHN,2
2021-11-25 06:05:11+00:00,22.403577,113.875457,0.7,240.3,0, CHN,2
2021-11-25 04:15:45+00:00,22.413233,113.876065,0.3,50.0,57777, CHN,2
2021-11-25 02:04:15+00:00,22.400647,113.877243,0.4,232.0,0, CHN,2
2021-11-25 00:09:05+00:00,22.40205,113.875425,6.5,10.1,0, CHN,2
2021-11-24 23:19:12+00:00,22.448417,113.89247,7.3,234.3,0, CHN,2
2021-11-24 08:02:08+00:00,22.434538,113.879233,7.2,168.0,0, CHN,2
2021-11-24 06:01:08+00:00,22.418367,113.883118,5.4,155.0,0, CHN,2
2021-11-24 04:22:47+00:00,22.430352,113.877587,0.2,259.0,57777, CHN,2
2021-11-24 02:18:20+00:00,22.423648,113.882615,1.6,352.0,0, CHN,2
2021-11-24 00:11:16+00:00,22.427913,113.879283,0.1,225.0,57777, CHN,2
2021-11-23 23:03:09+00:00,22.449305,113.89897,6.9,207.0,0, CHN,2
2021-11-21 06:04:05+00:00,22.406268,113.877107,1.5,185.0,0, CHN,2
2021-11-21 04:07:02+00:00,22.420907,113.874302,0.2,82.0,57777, CHN,2
2021-11-21 02:07:47+00:00,22.449203,113.859773,0.2,218.0,57777, CHN,2
2021-11-21 00:20:16+00:00,22.450052,113.859285,5.8,153.0,0, CHN,2
2021-11-20 22:05:11+00:00,22.46129,113.858135,0.1,300.0,57777, CHN,2
2021-11-20 20:53:18+00:00,22.455318,113.897935,6.9,205.9,0, CHN,2
2021-11-20 06:02:24+00:00,22.419278,113.863837,0.5,130.0,0, CHN,2
2021-11-20 04:09:49+00:00,22.410083,113.872953,0.3,50.0,57777, CHN,2
2021-11-20 02:38:47+00:00,22.427163,113.872737,6.5,244.0,0, CHN,2
2021-11-19 01:10:23+00:00,22.45213,113.900403,6.9,199.3,0, CHN,2
2021-11-18 14:03:46+00:00,22.480273,113.916687,0.3,50.5,57777, CHN,2
2021-11-18 04:03:02+00:00,22.408865,113.868193,2.4,156.6,0, CHN,2
2021-11-18 02:06:30+00:00,22.401603,113.871012,0.3,79.0,57777, CHN,2
2021-11-18 00:55:14+00:00,22.428102,113.87315,4.6,235.6,0, CHN,2
2021-11-17 04:11:12+00:00,22.44977,113.863757,1.5,135.8,0, CHN,2
2021-11-17 02:12:36+00:00,22.450388,113.855718,0.1,143.0,57777, CHN,2
2021-11-17 00:15:04+00:00,22.455232,113.857967,5.7,283.0,0, CHN,2
2021-11-16 23:34:01+00:00,22.449015,113.892745,5.9,236.3,0, CHN,2
2021-11-16 04:10:52+00:00,22.430917,113.880243,4.8,25.0,0, CHN,2
2021-11-16 02:02:14+00:00,22.390703,113.830413,4.3,180.2,0, CHN,2
2021-11-16 00:10:44+00:00,22.40055,113.8353,0.1,85.0,57777, CHN,2
2021-11-15 22:27:08+00:00,22.448867,113.894208,6.2,229.8,0, CHN,2
2021-11-15 02:10:13+00:00,22.413612,113.87471,1.7,18.0,0, CHN,2
2021-11-15 00:02:11+00:00,22.420128,113.861383,1.1,151.0,0, CHN,2
2021-11-14 22:02:37+00:00,22.415333,113.86623,7.2,334.0,0, CHN,2
2021-11-14 21:24:04+00:00,22.442315,113.884003,13.0,304.0,0, CHN,2
2021-11-14 06:18:09+00:00,22.432477,113.890242,1.3,337.0,0, CHN,2
2021-11-14 04:09:33+00:00,22.44629,113.901413,5.5,40.0,0, CHN,2
2021-11-14 02:02:44+00:00,22.425732,113.875942,0.1,102.0,57777, CHN,2
2021-11-14 00:08:36+00:00,22.459387,113.852887,1.1,349.2,0, CHN,2
2021-11-13 22:03:35+00:00,22.451942,113.854675,2.0,278.4,0, CHN,2
2021-11-13 20:26:54+00:00,22.446603,113.889802,7.1,248.4,0, CHN,2
2021-11-13 06:00:32+00:00,22.424182,113.874912,1.4,155.0,0, CHN,2
2021-11-13 04:05:32+00:00,22.422077,113.875055,6.4,204.0,0, CHN,2
2021-11-13 02:09:37+00:00,22.445708,113.858203,0.2,243.0,57777, CHN,2
2021-11-13 00:08:18+00:00,22.451822,113.857387,1.5,171.0,0, CHN,2
2021-11-12 22:45:47+00:00,22.45817,113.861982,2.8,73.0,0, CHN,2
2021-11-12 20:02:23+00:00,22.450253,113.892322,6.9,231.4,0, CHN,2
2021-11-12 06:01:33+00:00,22.416425,113.868987,0.6,109.0,0, CHN,2
2021-11-12 04:43:02+00:00,22.419278,113.861833,0.8,70.7,0, CHN,2
2021-11-12 02:05:01+00:00,22.416892,113.869032,5.4,355.0,0, CHN,2
2021-11-12 01:03:56+00:00,22.448042,113.895312,7.5,220.5,0, CHN,2
2021-11-11 04:13:53+00:00,22.42161,113.867552,5.9,155.0,0, CHN,2
2021-11-11 02:06:24+00:00,22.410625,113.866438,0.1,313.0,57777, CHN,2
2021-11-11 00:34:17+00:00,22.454972,113.900565,6.5,212.0,0, CHN,2
2021-11-10 04:05:49+00:00,22.414995,113.87381,0.0,1.6,57777, CHN,2
2021-11-10 02:26:15+00:00,22.402722,113.874828,1.5,355.6,0, CHN,2
2021-11-10 00:12:00+00:00,22.412597,113.879315,6.7,204.0,0, CHN,2
2021-11-07 08:02:50+00:00,22.42296,113.885065,6.3,40.0,0, CHN,2
2021-11-07 06:05:09+00:00,22.416387,113.865103,1.7,160.0,0, CHN,2
2021-11-07 04:09:24+00:00,22.423722,113.871448,0.1,194.0,57777, CHN,2
2021-11-07 02:09:20+00:00,22.423815,113.871515,0.0,210.0,57777, CHN,2
2021-11-07 00:07:17+00:00,22.413097,113.878383,1.4,316.0,0, CHN,2
2021-11-06 22:07:42+00:00,22.418045,113.873255,0.0,274.0,57777, CHN,2
2021-11-06 20:43:29+00:00,22.419733,113.88354,6.2,204.0,0, CHN,2
2021-11-06 02:24:15+00:00,22.432995,113.873032,2.4,193.0,0, CHN,2
2021-11-05 06:02:34+00:00,22.441652,113.900225,6.1,31.0,0, CHN,2
2021-11-05 04:01:00+00:00,22.41364,113.878275,0.8,169.0,0, CHN,2
